Location,Role,VendorID,InvoiceValue,Resource,StartTimestamp,EndTimestamp,CaseId,ActivityName,TotalStepTime(minutes),EstimatedProcessingTime(minutes),new_StartTimestamp,Column1
"San Diego, USA",Invoice Approver,Vendor2,559.26,Jessie,28/07/2022 9:38:58,28/07/2022 18:16:06,42,Reject Invoice,517.13,59.72,28/07/2022 17:16:23,12%
"San Diego, USA",Invoice Processor,Vendor2,559.26,Adrian,26/07/2022 9:20:06,26/07/2022 17:06:59,42,Confirm Payment Received,466.89,171.65,26/07/2022 14:15:20,37%
"San Diego, USA",Invoice Processor,Vendor2,559.26,Adrian,25/07/2022 17:08:12,26/07/2022 0:20:06,42,Invoice Entry,431.9,158.79,25/07/2022 21:41:19,37%
"San Diego, USA",start,Vendor2,559.26,Adrian,25/07/2022 17:08:12,25/07/2022 17:08:12,42,start,0,0,25/07/2022 17:08:12,0%
"San Diego, USA",Invoice Processor,Vendor2,559.26,Adrian,26/07/2022 17:06:59,27/07/2022 7:59:36,42,Refund With Special Voucher,892.61,300,27/07/2022 2:59:36,34%
"San Diego, USA",Invoice Processor,Vendor2,559.26,Adrian,2/08/2022 9:54:16,2/08/2022 16:30:35,42,Credit Memo Creation,396.32,145.7,2/08/2022 14:04:53,37%
"San Diego, USA",Invoice Approver,Vendor2,559.26,Jessie,1/08/2022 9:58:39,1/08/2022 18:54:16,42,Approve Invoice,535.62,61.85,1/08/2022 17:52:25,12%
"San Francisco, USA",Invoice Processor,Vendor1,861.45,Aiden,18/08/2022 10:42:12,18/08/2022 12:45:45,43,Check Customer Payment,123.55,45.42,18/08/2022 12:00:20,37%
"San Francisco, USA",Invoice Processor,Vendor1,861.45,Aiden,18/08/2022 16:41:55,18/08/2022 17:24:22,43,Re-issuing the invoice,42.46,15.61,18/08/2022 17:08:46,37%
"San Francisco, USA",Invoice Processor,Vendor1,861.45,Aiden,18/08/2022 14:34:50,18/08/2022 16:41:55,43,Refund Customer,127.07,46.72,18/08/2022 15:55:11,37%
"San Francisco, USA",start,Vendor1,861.45,Aiden,18/08/2022 9:33:15,18/08/2022 9:33:15,43,start,0,0,18/08/2022 9:33:15,0%
"San Francisco, USA",Invoice Processor,Vendor1,861.45,Aiden,18/08/2022 9:33:15,18/08/2022 10:42:12,43,Invoice Entry,68.95,25.35,18/08/2022 10:16:51,37%
"San Francisco, USA",Invoice Processor,Vendor1,861.45,Aiden,18/08/2022 12:45:45,18/08/2022 14:34:50,43,Credit Memo Entry,109.09,40.11,18/08/2022 13:54:44,37%
"San Diego, USA",start,Vendor5,1012.24,Casey,25/07/2022 10:17:36,25/07/2022 10:17:36,44,start,0,0,25/07/2022 10:17:36,0%
"San Diego, USA",Invoice Approver,Vendor5,1012.24,Jessie,27/07/2022 9:21:21,27/07/2022 17:20:40,44,Approve Invoice,479.32,55.35,27/07/2022 16:25:19,12%
"San Diego, USA",Invoice Approver,Vendor5,1012.24,Jessie,26/07/2022 16:53:38,27/07/2022 1:21:21,44,Complete the Customer Memo,507.72,58.63,27/07/2022 0:22:43,12%
"San Diego, USA",Invoice Processor,Vendor5,1012.24,Casey,25/07/2022 16:22:41,25/07/2022 23:20:40,44,Confirm Payment Received,417.98,153.67,25/07/2022 20:47:00,37%
"San Diego, USA",Invoice Processor,Vendor5,1012.24,Casey,25/07/2022 10:17:36,25/07/2022 16:22:41,44,Invoice Entry,365.08,134.22,25/07/2022 14:08:28,37%
"San Diego, USA",Invoice Processor,Vendor5,1012.24,Casey,27/07/2022 17:20:40,28/07/2022 1:06:31,44,Credit Memo Creation,465.85,171.27,27/07/2022 22:15:15,37%
"San Diego, USA",Invoice Processor,Vendor5,1012.24,Casey,28/07/2022 16:59:58,29/07/2022 0:12:28,44,Re-issuing the invoice,432.49,159,28/07/2022 21:33:28,37%
"San Diego, USA",Invoice Processor,Vendor5,1012.24,Casey,26/07/2022 9:20:40,26/07/2022 16:53:38,44,Refund With Standard Voucher,452.97,166.53,26/07/2022 14:07:06,37%
"San Diego, USA",Invoice Processor,Vendor5,1012.24,Casey,28/07/2022 9:06:31,28/07/2022 16:59:58,44,Fill Credit Memo,473.45,174.06,28/07/2022 14:05:55,37%
"San Francisco, USA",start,Vendor3,2030.11,Aiden,14/07/2022 9:59:51,14/07/2022 9:59:51,45,start,0,0,14/07/2022 9:59:51,0%
"San Francisco, USA",Invoice Processor,Vendor3,2030.11,Aiden,15/07/2022 14:46:59,15/07/2022 15:37:15,45,Fill Credit Memo,50.27,18.48,15/07/2022 15:18:46,37%
"San Francisco, USA",Invoice Processor,Vendor3,2030.11,Aiden,14/07/2022 11:49:01,14/07/2022 13:38:05,45,Confirm Payment Received,109.07,40.1,14/07/2022 12:57:59,37%
"San Francisco, USA",Invoice Processor,Vendor3,2030.11,Aiden,15/07/2022 15:37:15,15/07/2022 16:52:43,45,Re-issuing the invoice,75.46,27.74,15/07/2022 16:24:58,37%
"San Francisco, USA",Invoice Approver,Vendor3,2030.11,Jackie,15/07/2022 9:50:00,15/07/2022 13:37:14,45,Approve Invoice,227.24,26.24,15/07/2022 13:11:00,12%
"San Francisco, USA",Invoice Processor,Vendor3,2030.11,Aiden,14/07/2022 9:59:51,14/07/2022 11:49:01,45,Invoice Entry,109.17,40.14,14/07/2022 11:08:52,37%
"San Francisco, USA",Invoice Approver,Vendor3,2030.11,Jackie,14/07/2022 15:34:37,14/07/2022 19:50:00,45,Complete the Customer Memo,255.38,29.49,14/07/2022 19:20:30,12%
"San Francisco, USA",Invoice Processor,Vendor3,2030.11,Aiden,14/07/2022 13:38:05,14/07/2022 15:34:37,45,Refund With Standard Voucher,116.53,42.84,14/07/2022 14:51:46,37%
"San Francisco, USA",Invoice Processor,Vendor3,2030.11,Aiden,15/07/2022 13:37:14,15/07/2022 14:46:59,45,Credit Memo Creation,69.75,25.64,15/07/2022 14:21:21,37%
"San Diego, USA",Invoice Approver,Vendor2,195.84,Jessie,19/07/2022 16:58:55,20/07/2022 1:32:33,46,Approve Invoice,513.63,59.31,20/07/2022 0:33:14,12%
"San Diego, USA",Invoice Processor,Vendor2,195.84,Abbie,20/07/2022 15:42:35,20/07/2022 21:36:14,46,Fill Credit Memo,353.64,130.01,20/07/2022 19:26:13,37%
"San Diego, USA",start,Vendor2,195.84,Abbie,15/07/2022 11:46:55,15/07/2022 11:46:55,46,start,0,0,15/07/2022 11:46:55,0%
"San Diego, USA",Invoice Processor,Vendor2,195.84,Abbie,21/07/2022 9:36:14,21/07/2022 16:08:04,46,Re-issuing the invoice,391.84,144.06,21/07/2022 13:44:01,37%
"San Diego, USA",Invoice Processor,Vendor2,195.84,Abbie,18/07/2022 14:56:16,19/07/2022 8:24:59,46,Refund With Special Voucher,1048.72,300,19/07/2022 3:24:59,29%
"San Diego, USA",Invoice Processor,Vendor2,195.84,Abbie,15/07/2022 11:46:55,15/07/2022 18:21:54,46,Invoice Entry,394.99,145.22,15/07/2022 15:56:41,37%
"San Diego, USA",Invoice Approver,Vendor2,195.84,Jessie,19/07/2022 9:24:59,19/07/2022 16:58:55,46,Complete the Customer Memo,453.93,52.42,19/07/2022 16:06:30,12%
"San Diego, USA",Invoice Processor,Vendor2,195.84,Abbie,20/07/2022 9:32:33,20/07/2022 15:42:35,46,Credit Memo Creation,370.04,136.04,20/07/2022 13:26:33,37%
"San Diego, USA",Invoice Processor,Vendor2,195.84,Abbie,18/07/2022 9:21:54,18/07/2022 14:56:16,46,Confirm Payment Received,334.37,122.93,18/07/2022 12:53:20,37%
"Seattle, USA",Invoice Processor,Vendor3,3472.9,Riley,18/08/2022 15:15:16,18/08/2022 16:07:55,47,Re-issuing the invoice,52.64,19.35,18/08/2022 15:48:34,37%
"Seattle, USA",Invoice Processor,Vendor3,3472.9,Riley,18/08/2022 12:35:47,18/08/2022 13:45:34,47,Credit Memo Entry,69.79,25.66,18/08/2022 13:19:55,37%
"Seattle, USA",Invoice Processor,Vendor3,3472.9,Riley,18/08/2022 13:45:34,18/08/2022 15:15:16,47,Refund Customer,89.7,32.98,18/08/2022 14:42:17,37%
"Seattle, USA",Invoice Processor,Vendor3,3472.9,Riley,18/08/2022 11:49:37,18/08/2022 12:35:47,47,Check Customer Payment,46.16,16.97,18/08/2022 12:18:49,37%
"Seattle, USA",Invoice Processor,Vendor3,3472.9,Riley,18/08/2022 10:30:50,18/08/2022 11:49:37,47,Invoice Entry,78.79,28.97,18/08/2022 11:20:39,37%
"Seattle, USA",start,Vendor3,3472.9,Riley,18/08/2022 10:30:50,18/08/2022 10:30:50,47,start,0,0,18/08/2022 10:30:50,0%
"Seattle, USA",Invoice Processor,Vendor3,1353.49,Riley,14/07/2022 17:55:49,14/07/2022 19:26:08,48,Credit Memo Entry,90.31,33.2,14/07/2022 18:52:56,37%
"Seattle, USA",Invoice Processor,Vendor3,1353.49,Riley,15/07/2022 9:26:08,15/07/2022 10:50:04,48,Refund Customer,83.94,30.86,15/07/2022 10:19:13,37%
"Seattle, USA",Invoice Processor,Vendor3,1353.49,Riley,15/07/2022 10:50:04,15/07/2022 11:39:03,48,Re-issuing the invoice,48.98,18.01,15/07/2022 11:21:02,37%
"Seattle, USA",Invoice Processor,Vendor3,1353.49,Riley,14/07/2022 15:56:17,14/07/2022 17:05:35,48,Invoice Entry,69.3,25.48,14/07/2022 16:40:07,37%
"Seattle, USA",Invoice Processor,Vendor3,1353.49,Riley,14/07/2022 17:05:35,14/07/2022 17:55:49,48,Check Customer Payment,50.23,18.47,14/07/2022 17:37:21,37%
"Seattle, USA",start,Vendor3,1353.49,Riley,14/07/2022 15:56:17,14/07/2022 15:56:17,48,start,0,0,14/07/2022 15:56:17,0%
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,12/08/2022 12:02:34,12/08/2022 13:30:30,49,Refund Customer,87.92,32.32,12/08/2022 12:58:10,37%
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,11/08/2022 17:49:25,11/08/2022 19:03:31,49,Invoice Entry,74.09,27.24,11/08/2022 18:36:16,37%
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,12/08/2022 13:30:30,12/08/2022 14:44:35,49,Re-issuing the invoice,74.09,27.24,12/08/2022 14:17:21,37%
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,12/08/2022 9:03:31,12/08/2022 10:46:15,49,Check Customer Payment,102.73,37.77,12/08/2022 10:08:28,37%
"San Francisco, USA",start,Vendor4,159.33,Aiden,11/08/2022 17:49:25,11/08/2022 17:49:25,49,start,0,0,11/08/2022 17:49:25,0%
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,12/08/2022 10:46:15,12/08/2022 12:02:34,49,Credit Memo Entry,76.33,28.06,12/08/2022 11:34:31,37%
"San Diego, USA",Invoice Processor,Vendor2,555.66,Casey,22/07/2022 9:19:22,22/07/2022 16:32:10,5,Check Customer Payment,432.8,159.12,22/07/2022 13:53:03,37%
"San Diego, USA",Invoice Processor,Vendor2,555.66,Casey,21/07/2022 13:59:41,21/07/2022 20:19:22,5,Invoice Entry,379.69,139.59,21/07/2022 17:59:47,37%
"San Diego, USA",start,Vendor2,555.66,Casey,21/07/2022 13:59:41,21/07/2022 13:59:41,5,start,0,0,21/07/2022 13:59:41,0%
"San Diego, USA",Invoice Processor,Vendor2,555.66,Casey,25/07/2022 9:05:26,25/07/2022 16:22:47,5,Refund Customer,437.34,160.79,25/07/2022 13:41:59,37%
"San Diego, USA",Invoice Processor,Vendor2,555.66,Casey,25/07/2022 16:22:47,25/07/2022 23:20:19,5,Re-issuing the invoice,417.54,153.51,25/07/2022 20:46:48,37%
"San Diego, USA",Invoice Processor,Vendor2,555.66,Casey,22/07/2022 16:32:10,22/07/2022 23:05:26,5,Credit Memo Entry,393.27,144.58,22/07/2022 20:40:51,37%
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,15/07/2022 11:06:49,15/07/2022 12:12:08,50,Check Customer Payment,65.31,24.01,15/07/2022 11:48:07,37%
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,15/07/2022 13:14:46,15/07/2022 14:36:34,50,Refund Customer,81.8,30.07,15/07/2022 14:06:30,37%
"Seattle, USA",start,Vendor3,4181.7,Riley,15/07/2022 9:29:44,15/07/2022 9:29:44,50,start,0,0,15/07/2022 9:29:44,0%
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,15/07/2022 14:36:34,15/07/2022 15:09:17,50,Re-issuing the invoice,32.72,12.03,15/07/2022 14:57:15,37%
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,15/07/2022 12:12:08,15/07/2022 13:14:46,50,Credit Memo Entry,62.63,23.03,15/07/2022 12:51:44,37%
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,15/07/2022 9:29:44,15/07/2022 11:06:49,50,Invoice Entry,97.09,35.69,15/07/2022 10:31:08,37%
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,10/08/2022 10:17:53,10/08/2022 11:47:54,51,Invoice Entry,90.01,33.09,10/08/2022 11:14:48,37%
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,10/08/2022 11:47:54,10/08/2022 12:46:30,51,Check Customer Payment,58.6,21.54,10/08/2022 12:24:57,37%
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,10/08/2022 15:26:01,10/08/2022 15:59:33,51,Re-issuing the invoice,33.53,12.33,10/08/2022 15:47:13,37%
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,10/08/2022 13:51:45,10/08/2022 15:26:01,51,Refund Customer,94.26,34.65,10/08/2022 14:51:22,37%
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,10/08/2022 12:46:30,10/08/2022 13:51:45,51,Credit Memo Entry,65.26,23.99,10/08/2022 13:27:46,37%
"Seattle, USA",start,Vendor5,1009.14,Riley,10/08/2022 10:17:53,10/08/2022 10:17:53,51,start,0,0,10/08/2022 10:17:53,0%
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,25/07/2022 15:34:31,25/07/2022 17:11:29,52,Refund With Standard Voucher,96.96,35.65,25/07/2022 16:35:50,37%
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,27/07/2022 16:39:41,27/07/2022 17:08:30,52,Re-issuing the invoice,28.81,10.59,27/07/2022 16:57:54,37%
"San Francisco, USA",Invoice Approver,Vendor1,981.42,Jackie,26/07/2022 14:46:18,26/07/2022 18:37:03,52,Complete the Customer Memo,230.75,26.65,26/07/2022 18:10:24,12%
"San Francisco, USA",Invoice Approver,Vendor1,981.42,Jackie,25/07/2022 17:11:29,25/07/2022 21:24:33,52,Complete the Customer Memo,253.07,29.22,25/07/2022 20:55:20,12%
"San Francisco, USA",Invoice Approver,Vendor1,981.42,Jackie,27/07/2022 9:37:03,27/07/2022 13:48:00,52,Approve Invoice,250.95,28.98,27/07/2022 13:19:01,12%
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,25/07/2022 13:11:46,25/07/2022 15:34:31,52,Confirm Payment Received,142.76,52.48,25/07/2022 14:42:03,37%
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,27/07/2022 15:06:48,27/07/2022 16:39:41,52,Fill Credit Memo,92.89,34.15,27/07/2022 16:05:32,37%
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,25/07/2022 12:02:33,25/07/2022 13:11:46,52,Invoice Entry,69.22,25.45,25/07/2022 12:46:19,37%
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,26/07/2022 12:57:13,26/07/2022 14:46:18,52,Refund With Standard Voucher,109.07,40.1,26/07/2022 14:06:12,37%
"San Francisco, USA",Invoice Approver,Vendor1,981.42,Jackie,26/07/2022 9:24:33,26/07/2022 12:57:13,52,Reject Invoice,212.67,24.56,26/07/2022 12:32:40,12%
"San Francisco, USA",start,Vendor1,981.42,Aiden,25/07/2022 12:02:33,25/07/2022 12:02:33,52,start,0,0,25/07/2022 12:02:33,0%
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,27/07/2022 13:48:00,27/07/2022 15:06:48,52,Credit Memo Creation,78.8,28.97,27/07/2022 14:37:49,37%
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,22/07/2022 16:46:53,23/07/2022 1:21:29,53,Re-issuing the invoice,514.6,189.19,22/07/2022 22:12:17,37%
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,22/07/2022 9:13:27,22/07/2022 16:46:53,53,Refund Customer,453.42,166.7,22/07/2022 14:00:11,37%
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,21/07/2022 9:26:20,21/07/2022 16:33:39,53,Check Customer Payment,427.32,157.1,21/07/2022 13:56:33,37%
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,21/07/2022 16:33:39,21/07/2022 23:13:27,53,Credit Memo Entry,399.8,146.98,21/07/2022 20:46:29,37%
"San Diego, USA",start,Vendor2,496.24,Casey,20/07/2022 13:08:05,20/07/2022 13:08:05,53,start,0,0,20/07/2022 13:08:05,0%
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,20/07/2022 13:08:05,20/07/2022 21:26:20,53,Invoice Entry,498.25,183.18,20/07/2022 18:23:09,37%
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,25/07/2022 17:12:26,25/07/2022 21:15:31,54,Re-issuing the invoice,243.09,89.37,25/07/2022 19:46:09,37%
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,25/07/2022 9:52:50,25/07/2022 17:12:26,54,Refund Customer,439.6,161.62,25/07/2022 14:30:48,37%
"San Diego, USA",start,Vendor2,793.25,Adrian,21/07/2022 13:49:41,21/07/2022 13:49:41,54,start,0,0,21/07/2022 13:49:41,0%
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,21/07/2022 13:49:41,21/07/2022 19:50:20,54,Invoice Entry,360.66,132.59,21/07/2022 17:37:45,37%
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,22/07/2022 16:58:58,22/07/2022 22:52:50,54,Credit Memo Entry,353.86,130.09,22/07/2022 20:42:44,37%
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,22/07/2022 9:50:20,22/07/2022 16:58:58,54,Check Customer Payment,428.63,157.58,22/07/2022 14:21:23,37%
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,25/07/2022 11:34:09,25/07/2022 12:22:37,55,Refund With Standard Voucher,48.46,17.82,25/07/2022 12:04:47,37%
"Seattle, USA",Invoice Approver,Vendor3,3327.11,Addison,25/07/2022 12:22:37,25/07/2022 15:19:49,55,Complete the Customer Memo,177.2,20.46,25/07/2022 14:59:21,12%
"Seattle, USA",Invoice Approver,Vendor3,3327.11,Addison,26/07/2022 9:34:41,26/07/2022 13:12:12,55,Complete the Customer Memo,217.52,25.12,26/07/2022 12:47:05,12%
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,25/07/2022 9:31:37,25/07/2022 10:34:35,55,Invoice Entry,62.97,23.15,25/07/2022 10:11:26,37%
"Seattle, USA",Invoice Approver,Vendor3,3327.11,Addison,26/07/2022 13:12:12,26/07/2022 16:14:38,55,Approve Invoice,182.44,21.07,26/07/2022 15:53:34,12%
"Seattle, USA",Invoice Approver,Vendor3,3327.11,Addison,25/07/2022 15:19:49,25/07/2022 17:49:08,55,Reject Invoice,149.33,17.24,25/07/2022 17:31:54,12%
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,25/07/2022 17:49:08,25/07/2022 18:34:41,55,Refund With Standard Voucher,45.54,16.74,25/07/2022 18:17:56,37%
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,27/07/2022 9:21:54,27/07/2022 10:08:43,55,Re-issuing the invoice,46.81,17.21,27/07/2022 9:51:30,37%
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,26/07/2022 16:14:38,26/07/2022 17:20:40,55,Credit Memo Creation,66.03,24.28,26/07/2022 16:56:23,37%
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,26/07/2022 17:20:40,26/07/2022 18:21:54,55,Fill Credit Memo,61.23,22.51,26/07/2022 17:59:23,37%
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,25/07/2022 10:34:35,25/07/2022 11:34:09,55,Confirm Payment Received,59.57,21.9,25/07/2022 11:12:15,37%
"Seattle, USA",start,Vendor3,3327.11,Riley,25/07/2022 9:31:37,25/07/2022 9:31:37,55,start,0,0,25/07/2022 9:31:37,0%
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,17/08/2022 11:13:57,17/08/2022 12:08:18,56,Fill Credit Memo,54.35,19.98,17/08/2022 11:48:19,37%
"San Francisco, USA",start,Vendor3,3436.55,Aiden,15/08/2022 10:45:17,15/08/2022 10:45:17,56,start,0,0,15/08/2022 10:45:17,0%
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,15/08/2022 12:54:49,15/08/2022 15:08:20,56,Confirm Payment Received,133.52,49.09,15/08/2022 14:19:15,37%
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,15/08/2022 15:08:20,15/08/2022 16:39:58,56,Refund With Standard Voucher,91.64,33.69,15/08/2022 16:06:17,37%
"San Francisco, USA",Invoice Approver,Vendor3,3436.55,Jackie,16/08/2022 9:49:51,16/08/2022 11:48:07,56,Reject Invoice,118.28,13.66,16/08/2022 11:34:28,12%
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,16/08/2022 11:48:07,16/08/2022 13:24:39,56,Refund With Standard Voucher,96.53,35.49,16/08/2022 12:49:10,37%
"San Francisco, USA",Invoice Approver,Vendor3,3436.55,Jackie,16/08/2022 13:24:39,16/08/2022 17:14:31,56,Complete the Customer Memo,229.87,26.54,16/08/2022 16:47:59,12%
"San Francisco, USA",Invoice Approver,Vendor3,3436.55,Jackie,16/08/2022 17:14:31,16/08/2022 22:52:33,56,Approve Invoice,338.03,39.03,16/08/2022 22:13:31,12%
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,17/08/2022 9:52:33,17/08/2022 11:13:57,56,Credit Memo Creation,81.4,29.93,17/08/2022 10:44:01,37%
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,17/08/2022 12:08:18,17/08/2022 13:13:13,56,Re-issuing the invoice,64.92,23.87,17/08/2022 12:49:21,37%
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,15/08/2022 10:45:17,15/08/2022 12:54:49,56,Invoice Entry,129.53,47.62,15/08/2022 12:07:12,37%
"San Francisco, USA",Invoice Approver,Vendor3,3436.55,Jackie,15/08/2022 16:39:58,15/08/2022 19:49:51,56,Complete the Customer Memo,189.87,21.93,15/08/2022 19:27:55,12%
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,9/08/2022 16:23:27,9/08/2022 23:26:21,57,Re-issuing the invoice,422.9,155.48,9/08/2022 20:50:52,37%
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,3/08/2022 9:34:30,3/08/2022 18:27:55,57,Reject Invoice,533.42,61.6,3/08/2022 17:26:19,12%
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,9/08/2022 9:57:39,9/08/2022 16:23:27,57,Fill Credit Memo,385.8,141.84,9/08/2022 14:01:36,37%
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,28/07/2022 9:04:59,28/07/2022 16:23:06,57,Confirm Payment Received,438.12,161.07,28/07/2022 13:42:02,37%
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,8/08/2022 17:57:08,9/08/2022 0:57:39,57,Credit Memo Creation,420.52,154.6,8/08/2022 22:23:03,37%
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,8/08/2022 9:02:57,8/08/2022 17:57:08,57,Approve Invoice,534.18,61.68,8/08/2022 16:55:27,12%
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,27/07/2022 13:19:33,27/07/2022 20:04:59,57,Invoice Entry,405.43,149.05,27/07/2022 17:35:56,37%
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,28/07/2022 16:23:06,29/07/2022 9:04:48,57,Refund With Special Voucher,1001.7,300,29/07/2022 4:04:48,30%
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,5/08/2022 9:41:08,5/08/2022 19:02:57,57,Complete the Customer Memo,561.81,64.87,5/08/2022 17:58:05,12%
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,29/07/2022 9:04:48,29/07/2022 18:21:11,57,Complete the Customer Memo,556.39,64.25,29/07/2022 17:16:56,12%
"San Diego, USA",start,Vendor5,1013.17,Casey,27/07/2022 13:19:33,27/07/2022 13:19:33,57,start,0,0,27/07/2022 13:19:33,0%
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,4/08/2022 9:27:55,4/08/2022 21:41:08,57,Refund With Special Voucher,733.22,269.56,4/08/2022 17:11:35,37%
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2/08/2022 9:28:53,2/08/2022 15:36:54,57,Refund With Standard Voucher,368.03,135.3,2/08/2022 13:21:36,37%
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,1/08/2022 9:21:11,1/08/2022 18:28:53,57,Reject Invoice,547.69,63.24,1/08/2022 17:25:38,12%
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,2/08/2022 15:36:54,3/08/2022 1:34:30,57,Complete the Customer Memo,597.59,69.01,3/08/2022 0:25:29,12%
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,21/07/2022 14:51:32,21/07/2022 18:25:02,58,Re-issuing the invoice,213.5,78.49,21/07/2022 17:06:33,37%
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,15/07/2022 14:28:28,15/07/2022 22:16:40,58,Confirm Payment Received,468.21,172.13,15/07/2022 19:24:32,37%
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,20/07/2022 9:54:40,20/07/2022 18:52:05,58,Credit Memo Creation,537.43,197.58,20/07/2022 15:34:31,37%
"San Diego, USA",Invoice Approver,Vendor5,980.65,Jessie,19/07/2022 9:16:25,19/07/2022 19:54:40,58,Approve Invoice,638.25,73.7,19/07/2022 18:40:58,12%
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,21/07/2022 9:52:05,21/07/2022 14:51:32,58,Fill Credit Memo,299.45,110.09,21/07/2022 13:01:27,37%
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,15/07/2022 9:08:34,15/07/2022 14:28:28,58,Invoice Entry,319.89,117.61,15/07/2022 12:30:51,37%
"San Diego, USA",start,Vendor5,980.65,Abbie,15/07/2022 9:08:34,15/07/2022 9:08:34,58,start,0,0,15/07/2022 9:08:34,0%
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,18/07/2022 9:16:40,18/07/2022 13:46:24,58,Refund With Standard Voucher,269.73,99.16,18/07/2022 12:07:14,37%
"San Diego, USA",Invoice Approver,Vendor5,980.65,Jessie,18/07/2022 13:46:24,18/07/2022 22:16:25,58,Complete the Customer Memo,510.01,58.89,18/07/2022 21:17:31,12%
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,11/08/2022 16:32:55,11/08/2022 17:52:24,59,Invoice Entry,79.48,29.22,11/08/2022 17:23:11,37%
"Seattle, USA",start,Vendor5,310.9,Riley,11/08/2022 16:32:55,11/08/2022 16:32:55,59,start,0,0,11/08/2022 16:32:55,0%
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,11/08/2022 17:52:24,11/08/2022 18:57:29,59,Check Customer Payment,65.09,23.93,11/08/2022 18:33:33,37%
